LINE,ACCESSION,TREATMENT,DAY,PERIMETER,AREA,ROUNDNESS,COMPACTNESS, ECCENTRICITY,RMS,SOL,Fo,Fm,Fm_Lss1,Fm_Lss2,Fm_Lss3,Fm_Lss4,Ft_Lss1,Ft_Lss2,Ft_Lss3,Ft_Lss4,Fo_Lss1,Fo_Lss2,Fo_Lss3,Fo_Lss4,QY_max,FvFm_Lss1, FvFm_Lss2, FvFm_Lss3,FvFm_Lss4, QY_Lss1,QY_Lss2, QY_Lss3, QY_Lss4, NPQ_Lss1, NPQ_Lss2,  NPQ_Lss3, NPQ_Lss4,qN_Lss1, qN_Lss2,qN_Lss3,qN_Lss4,qP_Lss1,qP_Lss2,qP_Lss3,qP_Lss4,qL_Lss1,qL_Lss2,qL_Lss3,qL_Lss4,ETR1,ETR2,ETR3,ETR4
id94,Cvi,Salt,7,140.7163623,131.4688,0.083434057,0.404529342,0.70205735,0.942073719,19.81520787,46.10206223,270.5438232,120.5403748,101.8172989,100.6973114,94.92038727,68.52629089,64.2536087,64.20103455,63.86494827,37.90868378,35.8070488,35.66359329,34.90621185,0.829185307,0.684841216,0.647320807,0.644250333,0.630588293,0.431438595,0.368558437,0.361366034,0.326193094,1.248856902,1.66586411,1.701570868,1.862615228,0.635757983,0.711313963,0.716489732,0.739893794,0.629848242,0.568737924,0.560636699,0.516997874,1.139476061,1.021276832,1.010232925,0.945162535,22.67270088,36.14983368,51.89844894,61.69955444
id95,Rsch,Salt,7,319.1722679,524.3904,0.064686596,0.459994161,0.36905918,0.674076501,26.95025386,41.58624649,255.1490784,163.4774017,135.7756348,126.2345581,109.0514984,74.67292023,68.21461487,68.11690521,65.41748047,37.9798851,36.18260574,35.43461609,33.9538765,0.836462915,0.765139043,0.728580654,0.712332726,0.681812465,0.540253818,0.491086245,0.451007396,0.389601976,0.573883951,0.916802287,1.082396865,1.409435391,0.419568449,0.544703245,0.588820696,0.662555933,0.705868423,0.673175871,0.631494343,0.569124043,1.390261292,1.269021034,1.208797812,1.087699413,28.3910923,48.16790009,64.77250671,73.693367
id96,Te,Salt,7,345.1016879,538.1632,0.056784485,0.438524761,0.21863763,0.231714407,29.23870231,40.38994217,244.9049988,123.0033722,100.4836426,100.509285,95.03928375,62.97307587,56.05503082,57.74556351,57.69260406,34.6554718,32.54862213,32.54521561,32.00385666,0.834676445,0.716689825,0.672879219,0.672301114,0.661269426,0.485828519,0.437133759,0.4200643,0.389390767,1.001027465,1.468333125,1.474168181,1.593295336,0.578589439,0.679410458,0.680676997,0.704399049,0.677711785,0.648951888,0.624058008,0.588320911,1.232034922,1.117519855,1.105630279,1.058421254,25.53096771,42.87600327,60.3285408,73.65342712
id97,Ler,Salt,7,137.626169,235.0208,0.155924415,0.693836678,0.36570192,0.785384458,9.097652633,44.82839966,273.5780334,137.4587097,134.1362915,128.4147339,113.2734146,68.84199524,67.38821411,68.98912048,66.7299118,38.53115845,38.2257843,37.74708176,36.33703995,0.835723281,0.718309879,0.712706804,0.70420295,0.67817986,0.497020155,0.49453178,0.460482091,0.408993214,0.99991256,1.058266878,1.142445922,1.419436455,0.578963876,0.592203557,0.614894807,0.674545586,0.691815257,0.693409145,0.653453052,0.602106869,1.233063221,1.221021652,1.192388296,1.101170421,26.11910439,48.50585556,66.13323975,77.36122894
id98,Can,Salt,7,122.9865732,130.4832,0.108404937,0.476533283,0.238070377,0.491491972,16.0478713,42.490242,269.9424133,136.2859039,105.3143616,99.1910553,92.08231354,70.59634399,63.5804863,63.81707382,63.00243759,36.64316559,33.88852692,33.18067551,32.3963089,0.842126548,0.727428377,0.673209906,0.659141362,0.643570364,0.478501171,0.390999526,0.350003421,0.31050992,1.004357576,1.604800224,1.77956295,1.971089125,0.571937203,0.696227312,0.720469892,0.748070955,0.657302022,0.579959571,0.529529393,0.480864555,1.266478777,1.08761692,1.017297626,0.933654666,25.14590454,38.35095596,50.26658249,58.733078
id99,Col0,Salt,7,329.2142537,580.3136,0.06728455,0.43535501,0.293238573,0.71052526,23.96140018,44.52959442,261.0631714,130.599884,107.2061386,101.4817505,94.11161804,68.18592072,62.87796783,64.95684814,65.76779938,37.99079895,35.61965179,34.92344284,33.93533325,0.828105748,0.707750499,0.663426042,0.649826765,0.631110132,0.478307694,0.411279529,0.358546793,0.299962282,1.013086677,1.496235967,1.65873611,1.897614837,0.576212049,0.673456073,0.698031187,0.72773391,0.675822139,0.619455814,0.551718116,0.475655913,1.208085895,1.086268663,1.009861708,0.90027523,25.13573837,40.34010696,51.49355698,56.7379837
id100,C24,Salt,7,286.200563,536.704,0.082338647,0.576183147,0.190181544,0.377410418,24.45294539,39.5149765,246.9559631,129.0986786,104.6298523,94.15170288,84.51218414,66.40711212,61.69757843,61.31664276,60.40484238,34.38943863,32.3574791,31.30465698,30.17710114,0.838850021,0.731012702,0.687901199,0.665654004,0.641886473,0.483192384,0.407689482,0.347390413,0.285910457,0.927525997,1.384012341,1.6379565,1.933599114,0.55104053,0.659750521,0.705246866,0.745419145,0.661059558,0.592835426,0.522113383,0.44614625,1.274559975,1.119878054,1.002472758,0.872703731,25.39243507,39.98797607,49.89130402,54.08008194
id101,Ler,Control,7,265.9335155,611.648,0.108683915,0.576890574,0.308341113,0.291720485,18.28695197,41.36584854,255.6565247,123.5591278,128.3682861,126.9392471,112.0810242,64.0217514,65.73906708,68.33707428,66.13485718,35.22567749,35.58381653,35.4981842,34.22766495,0.837991238,0.714003563,0.721263766,0.719658136,0.694113672,0.479876816,0.485733747,0.460790217,0.409087509,1.077327847,1.005607605,1.018127799,1.28523767,0.598192275,0.577260852,0.583810687,0.646824002,0.671847522,0.673223734,0.640241265,0.589246571,1.221335173,1.243584991,1.230962873,1.134833694,25.21819687,47.64290237,66.17749023,77.37906647
id102,Cvi,Control,7,203.5378914,256.6912,0.077862851,0.408257161,0.385531539,0.667565541,22.40710083,38.25225067,236.645813,125.5188522,121.5223541,124.0902557,110.1660004,62.50120163,61.93062973,66.76966858,64.13573456,33.36798859,32.96738052,33.13474655,32.11574554,0.838020802,0.732438743,0.723533988,0.726902008,0.704968512,0.498579174,0.484354168,0.456097841,0.415622175,0.897399902,0.994746208,0.963191032,1.180015802,0.542709172,0.562021792,0.551018298,0.615445495,0.680490494,0.668579996,0.626517832,0.58940655,1.280628562,1.259293556,1.261341095,1.171553254,26.20103264,47.50758743,65.50358582,78.61510468
id103,Can,Control,7,286.3813538,507.9424,0.077827818,0.552111304,0.227049551,0.326839008,17.66318071,43.77048874,269.2471008,149.6668091,128.8016968,125.1001358,110.1507416,72.28414917,69.07207489,72.36536407,70.2095108,38.62537003,36.94478607,36.65546799,35.32963562,0.837010324,0.738798022,0.7069484,0.70153302,0.676235557,0.51247865,0.455866069,0.416988164,0.360863656,0.821097195,1.146218657,1.200442433,1.470893621,0.518959284,0.604102135,0.619098902,0.679146826,0.693276703,0.643599927,0.594068408,0.533911884,1.298437238,1.203066707,1.168284178,1.05356586,26.93147087,44.7133522,59.8867569,68.25750732
id104,Co,Control,7,341.3099304,596.4416,0.064339835,0.524286373,0.164406421,0.55333406,31.89235358,43.14669418,259.2585144,147.1162262,116.530098,100.7866898,92.53797913,71.8862381,67.88677979,66.64225006,67.48516083,38.07939529,35.5966568,33.98290253,33.00478363,0.832316339,0.735898376,0.68996191,0.65931654,0.640377402,0.505080819,0.412337631,0.334696949,0.26887241,0.790516376,1.255145192,1.598799109,1.826550007,0.50612849,0.630130112,0.693851233,0.727938294,0.685265064,0.595637023,0.504915357,0.417890459,1.294928551,1.134775758,0.985293865,0.846281052,26.54270172,40.44388962,48.06830597,50.85732651
id105,Rsch,Control,7,333.4452379,620.8512,0.070169495,0.448227108,0.272184422,0.338103104,24.13099951,39.99934387,237.9940033,156.6421967,142.9944916,135.5744019,118.6344376,70.62682343,68.68113708,71.43434906,69.65506744,36.73691559,35.83803558,35.36520767,34.11872101,0.831692338,0.763994157,0.745588779,0.735804439,0.709989667,0.546800613,0.515315711,0.471290588,0.412928998,0.529114544,0.69579345,0.783126295,1.028763056,0.404324263,0.468819797,0.504462838,0.583597064,0.715596616,0.690777361,0.640868247,0.582415342,1.377642035,1.324317217,1.288363695,1.177364826,28.73513794,50.54443359,67.68552399,78.10568237
id106,Col0,Control,7,339.2801237,618.7392,0.067546159,0.5031277,0.234047419,0.488489308,25.49597633,43.14198685,262.7128601,132.5563354,123.20578,129.4443207,116.9957123,64.17087555,64.32269287,70.59742737,69.96807098,37.10488129,36.20008469,36.70191193,35.68245316,0.835588455,0.719439626,0.702716708,0.712471545,0.692844331,0.514345348,0.47407043,0.451392174,0.401068747,0.984546661,1.160616398,1.062188029,1.261986017,0.575685024,0.613609135,0.587170839,0.638860047,0.714705348,0.674166858,0.633678317,0.579524159,1.237753391,1.199076176,1.217917085,1.133671641,27.02956581,46.49891281,64.82776642,75.86231995
id107,Nd,Control,7,292.0448688,340.416,0.050155743,0.404960943,0.270054614,0.606901975,27.70814063,42.98199463,264.3073425,143.2491913,127.9599915,131.1625366,116.6219864,70.35224915,66.49393463,71.55929565,68.53933716,37.70088577,36.49858475,36.75680542,35.57618713,0.836793542,0.734505832,0.711234033,0.716021717,0.693228304,0.505870879,0.476220608,0.451639146,0.411363482,0.857699335,1.090567231,1.042117238,1.275416136,0.5334903,0.59776324,0.585268736,0.644685805,0.688482165,0.668920755,0.630503774,0.593330383,1.285790563,1.218208075,1.222927332,1.137955546,26.58422279,46.70981216,64.8632431,77.80957031
id108,Te,Control,7,471.342022,937.5616,0.05303192,0.416235261,0.312652662,0.537735607,36.17352247,53.62576294,313.8390503,164.3022461,151.178833,150.9832153,135.1126251,81.85037994,80.02265167,84.4524765,82.84308624,46.23070908,44.93715286,44.99264526,43.52294922,0.828115702,0.715396166,0.696418464,0.696911871,0.674344242,0.497216582,0.462441266,0.435545921,0.383579493,0.923758566,1.117399096,1.1086061,1.341196418,0.557621837,0.602624118,0.604617894,0.659198523,0.694227993,0.662065744,0.623909414,0.568266153,1.232716441,1.18318212,1.170916796,1.078042507,26.12942696,45.35827255,62.55197144,72.55422211
id109,Col0,Control,7,503.4313719,1131.0464,0.056080223,0.495611108,0.220961384,0.436781014,36.10490816,51.05344772,309.7000122,150.9798737,145.376358,154.1233978,137.5177765,76.88816071,77.23639679,86.15692902,84.67333221,43.46140671,42.87895584,43.6189537,42.17135239,0.834789336,0.711348772,0.701900482,0.713752687,0.690215886,0.488741934,0.464511901,0.439096332,0.384591252,1.053832531,1.155763865,1.035643578,1.279829144,0.594450831,0.61434263,0.583723009,0.641868114,0.68687886,0.661253691,0.615466177,0.558318913,1.215955019,1.191887856,1.210024953,1.1092906,25.68407249,45.56137085,63.06187057,72.74559021
id110,C24,Control,7,317.8911254,551.7184,0.068607331,0.560011953,0.196527087,0.507546333,26.5195462,42.55733871,261.0396423,143.8077393,123.3321991,109.9854355,99.78887177,69.65461731,67.35869598,66.84877777,66.58111572,37.36230469,35.66386032,34.54193878,33.4950943,0.836061358,0.734361231,0.702010036,0.680211782,0.659653604,0.507371128,0.443181753,0.386841089,0.330149293,0.861173332,1.196993351,1.426481724,1.661753297,0.522920668,0.607381105,0.662512541,0.704195499,0.689287841,0.628779948,0.567669034,0.500493884,1.284951448,1.187275648,1.096218586,0.987721562,26.66306305,43.46921539,55.55710983,62.44787216
id111,Can,Salt,7,193.2269073,258.0608,0.086855375,0.490511411,0.243389158,0.682621886,17.49913199,40.09728241,253.4577332,151.0317078,116.8206558,110.3768082,97.4548645,70.30162811,61.87065125,63.09320831,61.34565353,36.11119461,33.71955872,33.13802719,31.92446327,0.841205776,0.758198857,0.708470047,0.696201324,0.670717299,0.531461,0.466711104,0.42486462,0.368930817,0.693417072,1.191604018,1.32657671,1.61213696,0.470447838,0.619637132,0.647526324,0.702270269,0.700606704,0.658422053,0.610429049,0.550341904,1.364414692,1.209135652,1.160529971,1.054596305,27.92901802,45.77708054,61.01794815,69.78341675
id112,Te,Salt,7,415.7263453,667.456,0.048530796,0.43698148,0.223595785,0.338460582,35.42126762,48.63967514,298.6810608,156.0523834,125.5738754,123.5759354,114.3669968,80.68170166,70.78279114,71.30851746,70.19891357,42.27982712,39.61740875,39.44150543,38.47275162,0.836775541,0.728460968,0.682196498,0.67842418,0.661924422,0.481034607,0.430875629,0.417818248,0.381687462,0.91473484,1.397926807,1.438284397,1.626156688,0.553061306,0.666729391,0.675721765,0.708118796,0.660324991,0.630976677,0.615337789,0.576221406,1.26228559,1.128198385,1.11163795,1.050021648,25.27904129,42.26218033,60.00596619,72.19633484
id113,Ler,Salt,7,135.948524,261.2864,0.177655098,0.675345729,0.352705253,0.770877965,11.3928379,48.84918213,292.222229,151.180069,144.399292,133.8579254,120.8633881,79.67306519,78.31077576,76.79672241,74.66651154,42.2286377,41.56858063,40.63515472,39.39198685,0.83050096,0.718922019,0.707934558,0.692350805,0.670963585,0.470723778,0.448076189,0.414895475,0.372402012,0.93002212,1.043189287,1.202242732,1.432580352,0.558223844,0.584059715,0.623484194,0.671509683,0.654564619,0.62991339,0.59493196,0.550801277,1.232777596,1.182805061,1.115379453,1.029155016,24.73719215,43.9492836,59.58620834,70.43998718
id114,Rsch,Salt,7,249.3739197,341.76,0.069060391,0.451364236,0.267303576,0.721522363,24.08157303,46.24615479,287.0774536,175.9208832,141.9403839,132.7120056,115.7902832,82.49343109,74.71425629,74.64727783,71.96903992,41.88299179,39.55899048,38.73726273,37.15154648,0.838284254,0.759644747,0.717850864,0.702286482,0.673677504,0.527751505,0.468863875,0.430045903,0.370518833,0.643860161,1.047231436,1.212796092,1.533113956,0.45223549,0.584617376,0.621784627,0.68429929,0.694432557,0.652757883,0.61155808,0.548667669,1.369343042,1.232978344,1.174118757,1.057127476,27.73407936,45.98823166,61.76207352,70.08378601
id115,Cvi,Salt,7,140.0536207,109.6832,0.070268599,0.426934383,0.374452468,0.725773116,29.74652818,35.1818161,193.6944427,104.5479813,89.49494934,76.43939209,67.79040527,55.35454559,54.24545288,53.36363602,50.5,30.44956017,29.02373314,27.5053215,26.29357147,0.817783177,0.707820714,0.67454809,0.639689028,0.611706972,0.467920244,0.391189873,0.301977932,0.256896883,0.868192554,1.185660481,1.551329613,1.871641994,0.541388214,0.629035592,0.701592982,0.749274015,0.660901189,0.579820275,0.472324789,0.420333207,1.202142239,1.074973106,0.904123306,0.789042592,24.58986282,38.36962128,43.36928558,48.59215164
id116,Nd,Salt,7,179.0947631,121.5232,0.04761056,0.274369274,0.282688766,0.718551343,41.90351801,33.79999924,166.2883606,94.56349182,79.33597565,68.58995056,62.71957779,49.79047775,49.9904747,48.80476379,48.42380905,29.18353844,27.53137207,26.11133194,25.22612572,0.796023905,0.688950181,0.649872899,0.615307391,0.594634354,0.468392849,0.366448879,0.286015868,0.227737382,0.765570283,1.128394604,1.48780632,1.702008009,0.522441566,0.622399211,0.692906678,0.731270552,0.676887333,0.561447144,0.463536888,0.382093161,1.154273272,1.016198516,0.859934688,0.719975948,24.61470032,35.94292068,41.07685089,43.07661819
id117,Col0,Salt,7,211.8872939,339.904,0.095138502,0.579512472,0.311279496,0.701836825,15.52370552,42.31159973,255.6171112,123.149559,94.97644806,86.14633179,78.74822235,65.52899933,58.74319839,58.03499985,57.4679985,35.84980774,32.98049164,31.8335228,30.77251625,0.833604693,0.708255112,0.651477396,0.628444791,0.607217669,0.466154486,0.380827725,0.325573772,0.270437062,1.077336669,1.715688109,2.011100054,2.293426037,0.595936656,0.71447283,0.750723243,0.781131029,0.657373369,0.58425343,0.517982721,0.445943892,1.20128727,1.037258625,0.938107371,0.822858214,24.49707031,37.35326004,46.75806046,51.15327835
id118,Co,Salt,7,276.289983,471.9104,0.077685351,0.681390578,0.164905774,0.458759004,31.41591624,42.88576126,267.4429932,138.3399658,108.2575912,96.54109955,89.21349335,71.00408936,65.25074005,64.57741547,63.98575974,37.14910889,34.56225967,33.28525925,32.38946533,0.838381648,0.727922678,0.677679718,0.652603626,0.635020852,0.481803507,0.395100951,0.329288572,0.281984359,0.954308808,1.499586701,1.799095035,2.019836426,0.555193961,0.67685312,0.723594248,0.752677381,0.661026061,0.582979143,0.504617393,0.444458187,1.263630867,1.094924808,0.969171047,0.864717245,25.31944847,38.75324249,47.29156876,53.33745575
id119,Col0,Salt,7,279.8366263,378.6496,0.060762867,0.458656992,0.282372085,0.728262599,32.09526063,43.34415817,269.7868042,134.7687531,108.8203506,102.8576431,92.38658142,70.27069092,63.00653458,63.19148636,62.0811882,37.28248978,34.9650116,34.31254196,33.07844162,0.838653088,0.723169565,0.678439736,0.665505767,0.641503513,0.478533775,0.420098096,0.383752406,0.326667339,1.000532269,1.478277683,1.62648344,1.91925168,0.573194444,0.679849863,0.70482564,0.746047914,0.661724269,0.618975222,0.576127648,0.509059429,1.246724844,1.112758994,1.055117846,0.946083844,25.14761925,41.2050705,55.11352158,61.78925705
id120,C24,Salt,7,295.3840779,429.2096,0.061816602,0.554798147,0.13808519,0.161535971,33.63956817,39.21031189,240.4963226,125.3227921,99.602211,89.23122406,81.59822083,64.82928467,59.46445847,58.93278122,58.8839798,33.96604538,31.78182602,30.67563438,29.73301697,0.835457921,0.725071192,0.678386688,0.654649377,0.634599686,0.47780332,0.400650531,0.337540388,0.277942926,0.939653337,1.436804891,1.713659167,1.962277532,0.555539489,0.670983315,0.7167781,0.75003612,0.658150494,0.59038192,0.515456975,0.438221127,1.255828738,1.098465443,0.97779572,0.852596879,25.10923386,39.29756546,48.47667313,52.57301712
id121,Nd,Control,7,267.9405805,310.7456,0.054392355,0.374512133,0.314705513,0.744406171,31.46385468,33.85033417,205.5134888,118.4479065,108.3849258,105.3016586,93.61358643,57.94966507,55.83496475,57.6100235,55.56859589,30.1253624,29.35425949,29.15897751,28.22132874,0.835074246,0.744185448,0.725034654,0.71981734,0.696761727,0.508504927,0.480215877,0.450327635,0.405218005,0.743912578,0.932021379,0.980030179,1.21004951,0.495221764,0.550425828,0.568426669,0.63126868,0.6829862,0.661232889,0.625004113,0.581041038,1.316684604,1.256487966,1.23071909,1.138378859,26.72264481,47.10168839,64.67488098,76.64714813
id122,Rsch,Control,7,387.6240078,820.5056,0.06862306,0.508988407,0.319103664,0.462255809,27.86262519,42.22291946,255.7186432,168.8058319,155.7437744,148.1611328,129.3257141,76.2596283,73.9152832,76.07310486,73.22232056,38.83576584,38.03890991,37.59864807,36.281353,0.834424078,0.767839551,0.752242863,0.743539989,0.717676878,0.546413898,0.522227824,0.484723628,0.433383137,0.52665019,0.666214228,0.74381268,0.988473773,0.400319308,0.458852887,0.492352217,0.574270248,0.711689234,0.694137216,0.652069867,0.604330361,1.396276832,1.346801519,1.315093994,1.213117123,28.71481323,51.22240067,69.61474609,81.97459412
id123,Col0,Control,7,321.3334804,621.0432,0.075582233,0.488349622,0.214749078,0.564107748,26.24967538,46.03531647,280.3049011,141.6590424,142.9480743,143.6288605,128.2675476,69.72725677,72.7405014,78.36852264,76.64021301,39.62290955,39.64893341,39.70792389,38.42559052,0.834859908,0.718744814,0.719183505,0.720549822,0.697605431,0.504785538,0.486458719,0.451249808,0.402324796,0.98516047,0.985338926,0.972519159,1.207100511,0.574792504,0.569675267,0.565596402,0.6248312,0.70193094,0.675844669,0.626105845,0.577238858,1.235655665,1.239720345,1.233993411,1.142528534,26.52718544,47.71401215,64.80732727,76.09989929
id124,Ler,Control,7,245.8178564,655.5392,0.136326937,0.544690717,0.258212618,0.592012589,13.41023939,44.99345016,274.5820618,133.9813232,139.5673065,135.2831421,120.9017715,69.44787598,70.90274048,72.19716644,69.94274139,38.31919861,38.73863983,38.4295578,37.12252426,0.835605323,0.710983157,0.719130635,0.713447988,0.688334882,0.477742732,0.488030732,0.4641698,0.418627083,1.073038697,0.992472589,1.04776907,1.322383046,0.596576691,0.573505759,0.590405941,0.648346424,0.671698689,0.678354323,0.65067029,0.608950496,1.215605259,1.240390778,1.218640327,1.136793017,25.10604858,47.86820221,66.66285706,79.18348694
